sid,lat,lon,org
LASS-PI_043,24.7852783333,121.015615,LASS
FT1_386,24.181015,120.683721667,LASS
FT1_399,24.0633716667,120.534185,LASS
FT1_456,25.030685,121.522478333,LASS
CiXin001,24.6821833333,121.757858333,LASS
FT1_116,23.479195,120.448985,LASS
FT1_037,25.19719,121.475001667,LASS
FT1_966,24.17545,120.668783333,LASS
LASS-PI_014,25.0807866667,121.571805,LASS
LASS-PI_043,24.7853166667,121.015826667,LASS
FT1_CCH01,22.99621,120.228041667,LASS
FT1_456,25.0301916667,121.522685,LASS
FT1_399,24.0634116667,120.53415,LASS
CiXin001,24.6821883333,121.757866667,LASS
YK_160,22.9986666667,120.245468333,LASS
FT1_966,24.1745383333,120.66765,LASS
LASS-PI_043,24.7852716667,121.01575,LASS
FT1_386,24.1809216667,120.683706667,LASS
FT1_456,25.03049,121.52261,LASS
FT1_399,24.0635,120.534161667,LASS
CiXin001,24.6821966667,121.757826667,LASS
FT1_116,23.4790966667,120.449021667,LASS
FT1_395,24.1240866667,120.566821667,LASS
FT1_037,25.2117516667,121.451375,LASS
LASS-PI_043,24.78528,121.015838333,LASS
FT1_386,24.1810283333,120.683725,LASS
FT1_456,25.030745,121.522546667,LASS
FT1_399,24.06341,120.534195,LASS
CiXin001,24.6822866667,121.757735,LASS
FT1_116,23.4791666667,120.448956667,LASS
FT1_037,25.24668,121.446266667,LASS
YK_160,22.9986183333,120.245438333,LASS
FT1_CCH01,22.9961216667,120.22803,LASS
FT1_456,25.0308766667,121.522455,LASS
CiXin001,24.6821566667,121.757643333,LASS
FT1_399,24.06471,120.534711667,LASS
FT1_005,23.8480633333,120.286376667,LASS
FT1_116,23.4792583333,120.448985,LASS
FT1_395,24.1240733333,120.566723333,LASS
FT1_115,23.4570533333,120.4417,LASS
FT1_037,25.2699516667,121.482763333,LASS
LASS-PI_014,25.08078,121.571678333,LASS
LASS-PI_043,24.7851116667,121.015835,LASS
FT1_386,24.18117,120.68386,LASS
FT1_399,24.0658716667,120.535248333,LASS
FT1_116,23.4791533333,120.448971667,LASS
FT1_037,25.26717,121.48821,LASS
YK_160,22.99859,120.24545,LASS
LASS-PI_014,25.080665,121.571676667,LASS
LASS-PI_043,24.7852233333,121.015875,LASS
FT1_456,25.0307566667,121.522611667,LASS
FT1_399,24.0758266667,120.539813333,LASS
FT1_024,25.1066933333,121.73274,LASS
FT1_115,23.4570033333,120.441615,LASS
FT1_037,25.2486816667,121.49814,LASS
YK_160,22.99871,120.245473333,LASS
LASS-PI_014,25.080695,121.571565,LASS
LASS-PI_043,24.785265,121.015776667,LASS
FT1_386,24.1810716667,120.683856667,LASS
FT1_456,25.030655,121.52269,LASS
FT1_399,24.0726433333,120.53836,LASS
FT1_024,25.1067633333,121.732666667,LASS
FT1_037,25.2701633333,121.496003333,LASS
YK_160,22.9988133333,120.245503333,LASS
LASS-PI_014,25.0810116667,121.571628333,LASS
LASS-PI_043,24.7850833333,121.015813333,LASS
FT1_386,24.181165,120.683921667,LASS
FT1_456,25.030095,121.522688333,LASS
FT1_399,24.06549,120.533938333,LASS
FT1_005,23.84815,120.286378333,LASS
FT1_024,25.1065933333,121.73274,LASS
FT_SYPS1,22.6851933333,120.491511667,LASS
FT1_115,23.4570766667,120.441676667,LASS
FT1_037,25.2659783333,121.501421667,LASS
YK_160,22.9988816667,120.245426667,LASS
LASS-PI_014,25.0806716667,121.571621667,LASS
LASS-PI_043,24.785215,121.015796667,LASS
FT1_386,24.1810583333,120.683908333,LASS
FT1_456,25.030775,121.522641667,LASS
FT1_399,24.0739283333,120.538491667,LASS
FT1_116,23.4791616667,120.448973333,LASS
FT1_024,25.1066233333,121.73264,LASS
FT1_037,25.275165,121.494535,LASS
LASS-PI_014,25.0808533333,121.571785,LASS
LASS-PI_043,24.7851133333,121.015791667,LASS
FT1_386,24.1809733333,120.683826667,LASS
FT1_CCH01,22.99614,120.22804,LASS
FT1_456,25.030595,121.522615,LASS
FT1_116,23.4791183333,120.448875,LASS
FT1_399,24.0708133333,120.537485,LASS
FT1_005,23.8480516667,120.286366667,LASS
FT1_024,25.106735,121.732516667,LASS
FT1_395,24.1241083333,120.566818333,LASS
FT_SYPS1,22.6852266667,120.491476667,LASS
FT1_037,25.27526,121.495333333,LASS
YK_160,22.9987966667,120.245495,LASS
FT1_037,25.0598983333,121.55198,LASS
LASS-PI_014,25.080795,121.57177,LASS
FT1_386,24.181055,120.683893333,LASS
LASS-PI_043,24.7852266667,121.015821667,LASS
FT1_456,25.0305733333,121.52264,LASS
FT1_399,24.0634416667,120.533221667,LASS
FT1_024,25.1068233333,121.73247,LASS
FT1_395,24.1241116667,120.566823333,LASS
FT_SYPS1,22.6852833333,120.491658333,LASS
FT1_037,25.0644883333,121.550368333,LASS
LASS-PI_014,25.0808116667,121.571863333,LASS
LASS-PI_043,24.785175,121.015735,LASS
FT1_CCH01,22.996165,120.227988333,LASS
FT1_456,25.0306033333,121.522671667,LASS
FT1_116,23.4792133333,120.448873333,LASS
FT1_399,24.06336,120.533443333,LASS
FT1_024,25.1069183333,121.73252,LASS
FT1_115,23.4570033333,120.441743333,LASS
FT_SYPS1,22.6852266667,120.491433333,LASS
FT1_037,25.0667666667,121.549828333,LASS
YK_160,22.9988683333,120.245493333,LASS
FT1_966,24.1754683333,120.668748333,LASS
FT1_386,24.181125,120.683851667,LASS
FT1_456,25.03025,121.522591667,LASS
FT1_116,23.4792,120.448931667,LASS
FT1_024,25.1069983333,121.732438333,LASS
FT1_399,24.06351,120.533571667,LASS
FT1_005,23.8481383333,120.286388333,LASS
FT1_115,23.4569133333,120.441721667,LASS
FT_SYPS1,22.685155,120.491413333,LASS
FT1_037,25.0669266667,121.549665,LASS
YK_160,22.99892,120.245495,LASS
LASS-PI_014,25.080525,121.571701667,LASS
LASS-PI_043,24.7852283333,121.015821667,LASS
FT1_116,23.4792,120.448866667,LASS
FT1_399,24.0637366667,120.533226667,LASS
FT1_024,25.1066983333,121.732458333,LASS
FT_SYPS1,22.6852566667,120.491416667,LASS
FT1_037,25.05773,121.552071667,LASS
YK_160,22.99872,120.24552,LASS
FT1_966,24.1755333333,120.668828333,LASS
LASS-PI_014,25.08086,121.57171,LASS
LASS-PI_043,24.7852983333,121.015698333,LASS
FT1_386,24.1811866667,120.68386,LASS
FT1_116,23.4792,120.448868333,LASS
FT1_024,25.1063983333,121.732556667,LASS
FT1_399,24.0634883333,120.533431667,LASS
FT1_005,23.8482116667,120.286448333,LASS
FT1_395,24.1240633333,120.566736667,LASS
FT1_005,23.8482116667,120.28645,LASS
FT_SYPS1,22.6852566667,120.491276667,LASS
FT1_037,25.057935,121.552145,LASS
YK_160,22.9988216667,120.245576667,LASS
FT1_966,24.1754666667,120.668778333,LASS
LASS-PI_014,25.080835,121.571751667,LASS
LASS-PI_043,24.78525,121.015785,LASS
FT1_386,24.1812666667,120.683873333,LASS
FT1_CCH01,22.996205,120.227965,LASS
FT1_456,25.0304883333,121.522671667,LASS
CiXin001,24.6821716667,121.75788,LASS
FT1_399,24.0635733333,120.533543333,LASS
FT_SYPS1,22.685235,120.491166667,LASS
FT1_037,25.0551716667,121.55307,LASS
YK_160,22.9987333333,120.24555,LASS
LASS-PI_014,25.080565,121.571838333,LASS
LASS-PI_043,24.785325,121.015708333,LASS
FT1_005,23.848125,120.286408333,LASS
FT1_386,24.181435,120.683791667,LASS
FT1_CCH01,22.9961133333,120.22789,LASS
FT1_456,25.0306283333,121.522678333,LASS
CiXin001,24.68224,121.75781,LASS
FT_SYPS1,22.6853116667,120.491251667,LASS
FT1_037,25.0548833333,121.553288333,LASS
YK_160,22.9985133333,120.24559,LASS
FT1_966,24.175475,120.668773333,LASS
LASS-PI_014,25.0805266667,121.571531667,LASS
LASS-PI_043,24.7852766667,121.015685,LASS
FT1_386,24.1815466667,120.683776667,LASS
FT1_CCH01,22.9961916667,120.227955,LASS
CiXin001,24.6820733333,121.75773,LASS
FT1_116,23.479145,120.448961667,LASS
FT1_399,24.0637033333,120.533698333,LASS
FT1_395,24.1241183333,120.56682,LASS
FT_SYPS1,22.6852633333,120.491416667,LASS
FT1_037,25.0544683333,121.553385,LASS
YK_160,22.9986766667,120.245641667,LASS
FT1_966,24.17533,120.668855,LASS
LASS-PI_014,25.0806216667,121.571586667,LASS
FT1_386,24.1816033333,120.683753333,LASS
LASS-PI_043,24.7852916667,121.015791667,LASS
FT1_CCH01,22.9961616667,120.227858333,LASS
FT1_456,25.0304033333,121.522628333,LASS
CiXin001,24.6821083333,121.757688333,LASS
FT1_116,23.47923,120.449026667,LASS
FT1_399,24.063775,120.533848333,LASS
FT1_115,23.4568483333,120.441653333,LASS
FT_SYPS1,22.6851933333,120.491356667,LASS
FT1_037,25.05489,121.553245,LASS
YK_160,22.9986483333,120.245546667,LASS
FT1_966,24.1753833333,120.668686667,LASS
LASS-PI_014,25.080505,121.571486667,LASS
LASS-PI_043,24.7853766667,121.015898333,LASS
FT1_386,24.181685,120.683705,LASS
FT1_CCH01,22.9962283333,120.227926667,LASS
FT1_456,25.0306466667,121.522658333,LASS
CiXin001,24.6819516667,121.757408333,LASS
FT1_399,24.063815,120.533843333,LASS
FT1_115,23.4570483333,120.441705,LASS
FT1_037,25.0548816667,121.553221667,LASS
FT1_966,24.1754866667,120.668901667,LASS
YK_160,22.9986033333,120.245553333,LASS
LASS-PI_014,25.0804516667,121.571493333,LASS
FT1_386,24.1815733333,120.683688333,LASS
LASS-PI_043,24.7852266667,121.015713333,LASS
FT1_CCH01,22.9962133333,120.228005,LASS
FT1_456,25.030685,121.522705,LASS
CiXin001,24.6819983333,121.757306667,LASS
FT1_116,23.4791716667,120.448973333,LASS
FT1_399,24.06345,120.533733333,LASS
FT1_395,24.124075,120.566728333,LASS
LASS-PI_014,25.0804783333,121.57163,LASS
LASS-PI_043,24.7851866667,121.015688333,LASS
FT1_386,24.18147,120.683713333,LASS
FT1_CCH01,22.9962883333,120.227935,LASS
FT1_456,25.0305416667,121.52266,LASS
CiXin001,24.68197,121.757393333,LASS
FT1_116,23.479125,120.448976667,LASS
FT1_399,24.06355,120.533883333,LASS
FT1_037,25.0547716667,121.553195,LASS
YK_160,22.9985683333,120.245593333,LASS
FT1_CCH01,22.996185,120.227945,LASS
FT1_456,25.0306866667,121.522695,LASS
CiXin001,24.6819783333,121.75737,LASS
FT1_116,23.4791366667,120.449096667,LASS
FT1_399,24.06361,120.533878333,LASS
FT1_395,24.1240333333,120.566821667,LASS
FT1_037,25.05472,121.553103333,LASS
YK_160,22.9985083333,120.245548333,LASS
LASS-PI_014,25.08063,121.571941667,LASS
LASS-PI_043,24.7852033333,121.01566,LASS
FT1_386,24.1812583333,120.683671667,LASS
FT1_CCH01,22.9962383333,120.228023333,LASS
FT1_024,25.1063883333,121.732751667,LASS
FT1_116,23.479235,120.449101667,LASS
FT1_399,24.0638,120.533768333,LASS
FT1_115,23.4571283333,120.441638333,LASS
FT1_037,25.0547733333,121.553088333,LASS
YK_160,22.99847,120.245593333,LASS
LASS-PI_043,24.7852966667,121.015846667,LASS
FT1_386,24.1811383333,120.683683333,LASS
FT1_CCH01,22.996135,120.228053333,LASS
FT1_456,25.030385,121.522676667,LASS
FT1_024,25.10645,121.73266,LASS
FT1_399,24.0644483333,120.534153333,LASS
FT1_115,23.4570433333,120.441591667,LASS
FT1_037,25.0550016667,121.553276667,LASS
YK_160,22.9982366667,120.245576667,LASS
LASS-PI_043,24.7852666667,121.015833333,LASS
FT1_386,24.1812383333,120.683686667,LASS
FT1_CCH01,22.9961033333,120.227936667,LASS
FT1_456,25.0304416667,121.522761667,LASS
FT1_116,23.4793083333,120.44902,LASS
FT1_024,25.1064516667,121.732655,LASS
FT1_399,24.0646333333,120.534225,LASS
FT1_031,25.0848516667,121.573823333,LASS
FT1_399,24.063565,120.533111667,LASS
FT1_115,23.4569516667,120.441563333,LASS
FT1_037,25.0551583333,121.553131667,LASS
YK_160,22.99834,120.245551667,LASS
LASS-PI_014,25.080545,121.571948333,LASS
FT1_386,24.1813583333,120.683601667,LASS
FT1_CCH01,22.996185,120.227986667,LASS
FT1_456,25.0300466667,121.522675,LASS
FT1_116,23.4793333333,120.448995,LASS
FT1_399,24.063965,120.532861667,LASS
FT1_115,23.457035,120.44152,LASS
FT1_395,24.1240716667,120.566725,LASS
FT1_037,25.0550366667,121.553235,LASS
YK_160,22.9984866667,120.245563333,LASS
FT1_386,24.181445,120.683556667,LASS
FT1_CCH01,22.9962766667,120.228023333,LASS
FT1_456,25.0305,121.522753333,LASS
FT1_024,25.10646,121.732671667,LASS
FT1_399,24.0651633333,120.534598333,LASS
FT1_398,24.124005,120.63218,LASS
FT1_037,25.05511,121.553195,LASS
YK_160,22.9985666667,120.245626667,LASS
FT1_386,24.181545,120.683548333,LASS
LASS-PI_043,24.7854166667,121.015885,LASS
FT1_CCH01,22.99629,120.227975,LASS
FT1_456,25.03066,121.522726667,LASS
FT1_031,25.0849633333,121.57384,LASS
FT1_116,23.479355,120.448895,LASS
FT1_024,25.1063983333,121.73282,LASS
FT1_399,24.064885,120.534541667,LASS
FT_SYPS1,22.6853033333,120.491431667,LASS
FT1_037,25.0551883333,121.55314,LASS
FT1_966,24.1755366667,120.668841667,LASS
FT1_037,25.055095,121.553203333,LASS
LASS-PI_043,24.78551,121.015671667,LASS
FT1_456,25.0305633333,121.522675,LASS
FT1_116,23.479405,120.448916667,LASS
FT1_399,24.0649266667,120.534311667,LASS
FT1_115,23.457,120.441615,LASS
FT1_037,25.0551133333,121.5531,LASS
FT1_037,25.054995,121.553221667,LASS
YK_160,22.9986583333,120.245596667,LASS
LASS-PI_043,24.7853633333,121.01583,LASS
FT1_456,25.030435,121.522736667,LASS
FT1_116,23.47939,120.449015,LASS
FT1_024,25.10648,121.732756667,LASS
FT1_399,24.0646066667,120.532585,LASS
FT1_115,23.4569116667,120.44162,LASS
FT_SYPS1,22.68542,120.491633333,LASS
FT1_037,25.0548883333,121.553251667,LASS
FT1_966,24.1755083333,120.668821667,LASS
LASS-PI_014,25.08047,121.572011667,LASS
FT1_386,24.1814666667,120.68363,LASS
FT1_456,25.0306566667,121.522623333,LASS
FT1_005,23.8480366667,120.286381667,LASS
FT1_116,23.4794133333,120.449125,LASS
FT1_399,24.06375,120.533133333,LASS
FT1_031,25.084875,121.573853333,LASS
FT_SYPS1,22.6853333333,120.491318333,LASS
FT1_037,25.0550433333,121.553296667,LASS
FT1_966,24.17558,120.668863333,LASS
FT1_115,23.4570066667,120.441625,LASS
FT1_399,24.0633883333,120.533143333,LASS
FT_SYPS1,22.685345,120.491533333,LASS
FT1_037,25.054905,121.553271667,LASS
FT1_966,24.17555,120.668818333,LASS
FT1_386,24.18151,120.683723333,LASS
LASS-PI_043,24.7853666667,121.015826667,LASS
FT1_116,23.4792883333,120.448826667,LASS
FT1_115,23.4570733333,120.4417,LASS
FT1_399,24.063885,120.533041667,LASS
FT_SYPS1,22.6853066667,120.491481667,LASS
FT1_037,25.0551166667,121.553246667,LASS
FT1_966,24.175475,120.668821667,LASS
LASS-PI_043,24.7852866667,121.01588,LASS
FT1_CCH01,22.9960766667,120.227985,LASS
FT1_456,25.0314016667,121.522645,LASS
FT1_115,23.4569883333,120.44167,LASS
FT1_399,24.0644666667,120.532466667,LASS
FT1_005,23.8480916667,120.286298333,LASS
FT_SYPS1,22.6853,120.491451667,LASS
FT1_037,25.0551983333,121.553313333,LASS
FT1_966,24.1755883333,120.668931667,LASS
LASS-PI_014,25.08054,121.572086667,LASS
FT1_386,24.18142,120.683751667,LASS
FT1_CCH01,22.9961766667,120.228008333,LASS
FT1_456,25.0317416667,121.522733333,LASS
CiXin001,24.6821033333,121.757761667,LASS
FT1_115,23.45704,120.441753333,LASS
FT1_399,24.0643233333,120.532953333,LASS
FT1_005,23.8481216667,120.286401667,LASS
FT_SYPS1,22.685255,120.491446667,LASS
FT1_037,25.05521,121.553296667,LASS
FT1_966,24.17551,120.668835,LASS
LASS-PI_043,24.7850766667,121.016165,LASS
FT1_456,25.0308216667,121.52266,LASS
CiXin001,24.6821916667,121.757828333,LASS
FT1_116,23.4793316667,120.448918333,LASS
LASD_62145,23.556725,120.4336,LASS
FT1_037,25.0552633333,121.55331,LASS
FT1_966,24.1754283333,120.668845,LASS
LASS-PI_043,24.7851466667,121.015901667,LASS
FT1_CCH01,22.996185,120.228111667,LASS
FT1_456,25.0313033333,121.522666667,LASS
LASD_62145,23.55677,120.433958333,LASS
FT1_115,23.45705,120.441678333,LASS
FT1_399,24.0634133333,120.533755,LASS
FT1_966,24.1754983333,120.668711667,LASS
FT1_037,25.055195,121.553316667,LASS
YK_160,22.9986066667,120.245695,LASS
CiXin001,24.6820666667,121.757713333,LASS
FT1_456,25.03308,121.522958333,LASS
LASD_62145,23.556765,120.43405,LASS
FT1_399,24.0535066667,120.541165,LASS
FT1_037,25.0553316667,121.553406667,LASS
FT1_966,24.17545,120.668796667,LASS
YK_160,22.9987016667,120.245655,LASS
FT1_005,23.848095,120.286503333,LASS
LASS-PI_014,25.0806233333,121.57216,LASS
LASS-PI_043,24.7852433333,121.015795,LASS
CiXin001,24.6821266667,121.757826667,LASS
FT1_456,25.02894,121.522558333,LASS
FT1_116,23.4792866667,120.449015,LASS
LASD_62145,23.5567016667,120.43398,LASS
FT1_399,24.0641216667,120.533413333,LASS
FT1_395,24.1240283333,120.566816667,LASS
FT1_037,25.0551866667,121.553423333,LASS
LASS-PI_014,25.08053,121.57213,LASS
LASS-PI_043,24.7852433333,121.015868333,LASS
FT1_CCH01,22.9961733333,120.228153333,LASS
CiXin001,24.6822183333,121.75767,LASS
FT1_456,25.0310733333,121.522706667,LASS
LASD_62145,23.5567483333,120.434076667,LASS
FT1_399,24.0628166667,120.531848333,LASS
FT1_037,25.055275,121.553433333,LASS
YK_160,22.998755,120.24566,LASS
FT1_CCH01,22.9961366667,120.228061667,LASS
CiXin001,24.6821716667,121.757756667,LASS
FT1_456,25.0308133333,121.522681667,LASS
FT1_005,23.848125,120.286405,LASS
FT1_399,24.0644166667,120.533018333,LASS
FT1_037,25.0550966667,121.553431667,LASS
YK_160,22.9986966667,120.24559,LASS
LASS-PI_014,25.08069,121.572126667,LASS
LASS-PI_043,24.785285,121.01588,LASS
FT1_CCH01,22.9961783333,120.227966667,LASS
FT1_456,25.030725,121.5227,LASS
FT1_024,25.1065366667,121.732628333,LASS
FT1_456,25.03262,121.522806667,LASS
FT1_116,23.4792033333,120.44897,LASS
FT1_115,23.457075,120.441778333,LASS
FT1_399,24.0638716667,120.53394,LASS
FT1_037,25.0552033333,121.553445,LASS
YK_160,22.99877,120.245661667,LASS
LASS-PI_014,25.080665,121.572043333,LASS
FT1_005,23.84804,120.286403333,LASS
LASS-PI_043,24.785155,121.015798333,LASS
FT1_386,24.1813933333,120.683845,LASS
FT1_CCH01,22.99623,120.228046667,LASS
FT1_456,25.0346016667,121.522975,LASS
FT1_115,23.4569816667,120.44175,LASS
FT1_399,24.0691066667,120.52965,LASS
FT1_037,25.0550683333,121.553458333,LASS
LASS-PI_014,25.0806,121.57212,LASS
LASS-PI_043,24.7851316667,121.015763333,LASS
FT1_CCH01,22.9961533333,120.228115,LASS
FT1_456,25.0320633333,121.522793333,LASS
FT1_024,25.1065233333,121.732466667,LASS
FT1_399,24.0697016667,120.529386667,LASS
FT1_399,24.0690566667,120.529986667,LASS
YK_160,22.9986966667,120.245593333,LASS
LASS-PI_043,24.7851683333,121.015726667,LASS
FT1_CCH01,22.9961516667,120.228111667,LASS
FT1_037,25.055155,121.553411667,LASS
FT1_456,25.0308633333,121.522696667,LASS
FT1_024,25.1065966667,121.732645,LASS
FT1_031,25.0848616667,121.573891667,LASS
FT1_399,24.0674316667,120.5311,LASS
FT1_037,25.055345,121.553216667,LASS
LASS-PI_043,24.785255,121.015746667,LASS
FT1_456,25.0313933333,121.522758333,LASS
FT1_024,25.1066616667,121.73274,LASS
FT1_116,23.4792083333,120.44887,LASS
FT1_399,24.0631333333,120.534168333,LASS
FT1_037,25.0554966667,121.553168333,LASS
YK_160,22.9987816667,120.245628333,LASS
LASS-PI_043,24.7852116667,121.015653333,LASS
FT1_CCH01,22.99617,120.228018333,LASS
FT1_456,25.030445,121.52265,LASS
FT1_116,23.4792116667,120.44886,LASS
FT1_024,25.1066033333,121.732613333,LASS
FT1_115,23.457065,120.441706667,LASS
FT1_399,24.0630233333,120.534161667,LASS
FT_SYPS1,22.6855283333,120.491361667,LASS
FT1_037,25.0552333333,121.553303333,LASS
FT1_966,24.1748416667,120.669075,LASS
FT1_037,25.0554166667,121.553288333,LASS
YK_160,22.998705,120.245573333,LASS
LASS-PI_014,25.0804966667,121.572075,LASS
LASS-PI_043,24.785365,121.01554,LASS
FT1_CCH01,22.9961083333,120.227941667,LASS
FT1_031,25.0849116667,121.5738,LASS
FT1_456,25.03038,121.522691667,LASS
FT1_024,25.10669,121.73255,LASS
FT1_399,24.06314,120.534213333,LASS
FT_SYPS1,22.68548,120.491445,LASS
FT1_037,25.0552466667,121.553276667,LASS
LASS-PI_014,25.080635,121.572065,LASS
FT1_386,24.1813,120.68387,LASS
LASS-PI_043,24.7854416667,121.015643333,LASS
FT1_CCH01,22.9961833333,120.228145,LASS
FT1_456,25.030145,121.522636667,LASS
FT1_024,25.107175,121.73269,LASS
FT1_399,24.0579266667,120.538221667,LASS
FT_SYPS1,22.685435,120.491425,LASS
FT1_037,25.0553566667,121.553253333,LASS
FT1_966,24.1753766667,120.668713333,LASS
YK_160,22.9987816667,120.245645,LASS
LASS-PI_014,25.0807466667,121.572111667,LASS
LASS-PI_043,24.7853533333,121.015798333,LASS
FT1_037,25.0552516667,121.553333333,LASS
LASS-PI_014,25.080515,121.572135,LASS
LASS-PI_043,24.78546,121.015755,LASS
FT1_456,25.03045,121.522648333,LASS
FT1_024,25.1069583333,121.732678333,LASS
FT1_116,23.47923,120.44896,LASS
FT1_399,24.055335,120.539595,LASS
FT_SYPS1,22.685375,120.491421667,LASS
FT1_966,24.17539,120.66881,LASS
FT1_037,25.055475,121.553293333,LASS
LASS-PI_043,24.78535,121.01578,LASS
FT1_CCH01,22.9960766667,120.227828333,LASS
FT1_456,25.03089,121.522711667,LASS
FT1_024,25.1069866667,121.733228333,LASS
FT1_031,25.084875,121.573878333,LASS
FT1_399,24.0592833333,120.535965,LASS
FT_SYPS1,22.6854733333,120.49141,LASS
FT1_037,25.055395,121.553431667,LASS
FT1_966,24.1755533333,120.668826667,LASS
YK_160,22.998505,120.245531667,LASS
FT1_395,24.12401,120.566718333,LASS
LASS-PI_014,25.0803633333,121.572118333,LASS
LASS-PI_043,24.78524,121.015806667,LASS
FT1_024,25.1067683333,121.733125,LASS
FT1_116,23.4792966667,120.449035,LASS
FT1_399,24.06487,120.531533333,LASS
FT1_037,25.0550116667,121.553368333,LASS
FT1_966,24.1754816667,120.668758333,LASS
LASS-PI_043,24.7852583333,121.015786667,LASS
FT1_CCH01,22.9962083333,120.227888333,LASS
CiXin001,24.6822216667,121.757753333,LASS
FT1_456,25.030295,121.52259,LASS
FT_SYPS1,22.685375,120.491435,LASS
FT1_399,24.0622883333,120.534903333,LASS
FT1_398,24.1239416667,120.632251667,LASS
FT1_966,24.175465,120.668815,LASS
FT1_037,25.05481,121.55333,LASS
YK_160,22.99843,120.245471667,LASS
FT1_386,24.1813883333,120.683906667,LASS
LASS-PI_014,25.0805516667,121.572021667,LASS
LASS-PI_043,24.785305,121.015806667,LASS
CiXin001,24.6821766667,121.757615,LASS
FT1_CCH01,22.996295,120.227935,LASS
FT1_456,25.030265,121.522635,LASS
FT1_116,23.4792366667,120.448946667,LASS
FT1_005,23.8481266667,120.286365,LASS
FT1_399,24.0631983333,120.534225,LASS
FT_SYPS1,22.685405,120.491546667,LASS
FT1_037,25.0548233333,121.553233333,LASS
FT1_966,24.1754533333,120.668823333,LASS
YK_160,22.9984833333,120.245551667,LASS
LASS-PI_014,25.0806333333,121.572071667,LASS
CiXin001,24.6819983333,121.757795,LASS
FT1_CCH01,22.9962416667,120.227983333,LASS
FT1_456,25.03037,121.522641667,LASS
FT1_116,23.479245,120.449048333,LASS
FT1_115,23.457065,120.441708333,LASS
FT_SYPS1,22.6854633333,120.4915,LASS
FT1_399,24.060945,120.53536,LASS
FT1_398,24.123985,120.632163333,LASS
FT1_966,24.1755266667,120.668881667,LASS
FT1_037,25.05501,121.55323,LASS
YK_160,22.9987633333,120.245626667,LASS
LASS-PI_014,25.0806466667,121.572063333,LASS
LASS-PI_043,24.78531,121.015735,LASS
FT1_CCH01,22.9962883333,120.22806,LASS
CiXin001,24.682225,121.757771667,LASS
FT1_456,25.0304516667,121.522675,LASS
FT_SYPS1,22.6853616667,120.491586667,LASS
FT1_399,24.06109,120.535253333,LASS
FT1_966,24.17544,120.668816667,LASS
FT1_037,25.0550733333,121.553298333,LASS
YK_160,22.9988483333,120.245673333,LASS
LASS-PI_043,24.78534,121.015785,LASS
CiXin001,24.6822,121.75788,LASS
FT1_CCH01,22.9963233333,120.228071667,LASS
FT1_456,25.03122,121.522621667,LASS
FT1_399,24.0612233333,120.535246667,LASS
FT1_037,25.0549783333,121.553375,LASS
YK_160,22.9987666667,120.245655,LASS
LASS-PI_014,25.080655,121.57217,LASS
FT1_386,24.1811083333,120.683835,LASS
CiXin001,24.6822533333,121.75787,LASS
FT1_CCH01,22.9962233333,120.227998333,LASS
FT1_456,25.0309366667,121.52268,LASS
FT1_399,24.06056,120.535226667,LASS
LASS-PI_014,25.0806266667,121.57216,LASS
FT1_386,24.1809616667,120.683791667,LASS
LASS-PI_043,24.785265,121.015865,LASS
CiXin001,24.6821816667,121.757825,LASS
FT1_CCH01,22.9963183333,120.227936667,LASS
FT1_456,25.03077,121.522683333,LASS
FT1_116,23.4792133333,120.448956667,LASS
FT1_399,24.0624383333,120.534768333,LASS
FT1_037,25.055005,121.553313333,LASS
CiXin001,24.6822766667,121.757856667,LASS
FT1_CCH01,22.99633,120.22814,LASS
FT1_456,25.03063,121.522695,LASS
FT1_005,23.84813,120.286465,LASS
FT1_399,24.0631283333,120.534506667,LASS
FT1_037,25.054955,121.553418333,LASS
YK_160,22.9987433333,120.2457,LASS
LASS-PI_043,24.7852883333,121.015896667,LASS
FT1_456,25.030825,121.522751667,LASS
FT1_116,23.479215,120.449061667,LASS
FT1_399,24.0620333333,120.534525,LASS
FT1_037,25.0550566667,121.553243333,LASS
LASS-PI_014,25.0805983333,121.572266667,LASS
LASS-PI_043,24.7853883333,121.015868333,LASS
FT1_CCH01,22.99625,120.228071667,LASS
FT1_456,25.0306116667,121.522693333,LASS
FT1_005,23.8480983333,120.286375,LASS
FT1_399,24.063535,120.534176667,LASS
FT1_037,25.0549266667,121.553186667,LASS
FT1_386,24.1811083333,120.683776667,LASS
LASS-PI_014,25.08058,121.572155,LASS
LASS-PI_043,24.7853883333,121.015848333,LASS
FT1_395,24.12409,120.566766667,LASS
FT1_CCH01,22.9960133333,120.2281,LASS
FT1_456,25.0305566667,121.522671667,LASS
FT1_024,25.1066066667,121.732898333,LASS
FT1_399,24.0630366667,120.534388333,LASS
FT1_037,25.0550333333,121.553111667,LASS
YK_160,22.998785,120.245495,LASS
FT1_386,24.1814383333,120.683791667,LASS
FT1_CCH01,22.9961016667,120.228151667,LASS
FT1_456,25.0306133333,121.52259,LASS
FT1_116,23.479255,120.448973333,LASS
FT_SYPS1,22.685445,120.491461667,LASS
FT1_399,24.06288,120.5348,LASS
FT1_037,25.0547983333,121.553086667,LASS
FT1_386,24.18134,120.683815,LASS
LASS-PI_043,24.78537,121.015913333,LASS
FT1_CCH01,22.99604,120.228248333,LASS
FT1_456,25.0303616667,121.522665,LASS
FT1_399,24.063195,120.53494,LASS
